client,event
client12100,1
client12101,0
client12102,0
client12103,0
client12104,0
client12105,0
client12106,0
client12107,0
client12108,1
client12109,0
client1211,0
client12110,1
client12111,1
client12112,0
client12113,0
client12114,0
client12115,0
client12116,0
client12117,0
client12118,1
client12119,0
client1212,0
client12120,0
client12121,0
client12122,0
client12123,0
client12124,0
client12125,1
client12126,0
client12127,1
client12128,0
client12129,0
client1213,0
client12130,0
client12131,0
client12132,0
client12133,0
client12134,0
client12135,0
client12136,0
client12137,1
client12138,1
client12139,0
client1214,0
client12140,0
client12141,0
client12142,0
client12143,1
client12144,0
client12145,0
client12146,0
client12147,0
client12148,0
client12149,0
client1215,0
client12150,0
client12151,0
client12152,0
client12153,0
client12154,0
client12155,0
client12156,0
client12157,0
client12158,1
client12159,1
client1216,0
client12160,0
client12161,0
client12162,0
client12163,0
client12164,0
client12165,0
client12166,0
client12167,0
client12168,1
client12169,0
client1217,1
client12170,0
client12171,0
client12172,0
client12173,0
client12174,0
client12175,0
client12176,0
client12177,0
client12178,0
client12179,0
client1218,0
client12180,1
client12181,0
client12182,1
client12183,1
client12184,1
client12185,1
client12186,1
client12187,0
client12188,0
client12189,0
client1219,0
client12190,0
client12191,1
client12192,0
client12193,0
client12194,1
client12195,0
client12196,1
client12197,0
client12198,0
client12199,0
client122,1
client1220,0
client12200,1
client12201,0
client12202,0
client12203,1
client12204,1
client12205,0
client12206,0
client12207,0
client12208,0
client12209,0
client1221,0
client12210,0
client12211,0
client12212,0
client12213,0
client12214,0
client12215,1
client12216,0
client12217,0
client12218,0
client12219,1
client1222,1
client12220,0
client12221,0
client12222,1
client12223,0
client12224,0
client12225,1
client12226,0
client12227,0
client12228,1
client12229,1
client1223,1
client12230,0
client12231,0
client12232,0
client12233,0
client12234,0
client12235,0
client12236,1
client12237,0
client12238,0
client12239,0
client1224,0
client12240,0
client12241,1
client12242,1
client12243,0
client12244,0
client12245,1
client12246,0
client12247,0
client12248,0
client12249,0
client1225,0
client12250,1
client12251,1
client12252,0
client12253,0
client12254,0
client12255,0
client12256,0
client12257,0
client12258,1
client12259,1
client1226,1
client12260,0
client12261,1
client12262,0
client12263,1
client12264,0
client12265,0
client12266,0
client12267,1
client12268,1
client12269,0
client1227,1
client12270,0
client12271,0
client12272,0
client12273,0
client12274,0
client12275,0
client12276,0
client12277,0
client12278,0
client12279,1
client1228,0
client12280,0
client12281,0
client12282,1
client12283,0
client12284,0
client12285,0
client12286,0
client12287,0
client12288,0
client12289,0
client1229,0
client12290,0
client12291,1
client12292,1
client12293,1
client12294,0
client12295,0
client12296,1
client12297,0
client12298,0
client12299,1
client123,0
client1230,0
client12300,1
client12301,1
client12302,1
client12303,0
client12304,0
client12305,0
client12306,0
client12307,1
client12308,0
client12309,0
client1231,0
client12310,1
client12311,0
client12312,0
client12313,0
client12314,0
client12315,0
client12316,0
client12317,0
client12318,0
client12319,0
client1232,1
client12320,0
client12321,0
client12322,0
client12323,0
client12324,0
client12325,0
client12326,0
client12327,0
client12328,0
client12329,1
client1233,0
client12330,0
client12331,0
client12332,1
client12333,0
client12334,0
client12335,1
client12336,1
client12337,0
client12338,0
client12339,0
client1234,1
client12340,0
client12341,0
client12342,0
client12343,0
client12344,1
client12345,0
client12346,0
client12347,0
client12348,0
client12349,0
client1235,0
client12350,0
client12351,0
client12352,0
client12353,0
client12354,0
client12355,1
client12356,0
client12357,0
client12358,0
client12359,0
client1236,1
client12360,0
client12361,0
client12362,0
client12363,0
client12364,0
client12365,0
client12366,1
client12367,0
client12368,1
client12369,1
client1237,0
client12370,0
client12371,0
client12372,0
client12373,0
client12374,0
client12375,0
client12376,0
client12377,0
client12378,1
client12379,0
client1238,0
client12380,0
client12381,1
client12382,0
client12383,0
client12384,0
client12385,0
client12386,0
client12387,1
client12388,1
client12389,0
client1239,0
client12390,0
client12391,0
client12392,0
client12393,0
client12394,0
client12395,0
client12396,0
client12397,1
client12398,1
client12399,1
client124,0
client1240,0
client12400,1
client12401,0
client12402,0
client12403,1
client12404,0
client12405,0
client12406,0
client12407,0
client12408,0
client12409,0
client1241,1
client12410,0
client12411,1
client12412,0
client12413,0
client12414,0
client12415,0
client12416,0
client12417,0
client12418,0
client12419,0
client1242,0
client12420,0
client12421,1
client12422,0
client12423,1
client12424,1
client12425,0
client12426,0
client12427,0
client12428,0
client12429,0
client1243,0
client12430,0
client12431,0
client12432,0
client12433,0
client12434,0
client12435,0
client12436,0
client12437,0
client12438,0
client12439,0
client1244,1
client12440,0
client12441,0
client12442,0
client12443,0
client12444,0
client12445,0
client12446,0
client12447,0
client12448,0
client12449,0
client1245,0
client12450,0
client12451,0
client12452,1
client12453,0
client12454,0
client12455,0
client12456,1
client12457,0
client12458,0
client12459,0
client1246,0
client12460,0
client12461,1
client12462,0
client12463,0
client12464,0
client12465,0
client12466,0
client12467,0
client12468,0
client12469,0
client1247,0
client12470,1
client12471,0
client12472,0
client12473,0
client12474,0
client12475,1
client12476,0
client12477,0
client12478,0
client12479,0
client1248,0
client12480,0
client12481,1
client12482,0
client12483,0
client12484,0
client12485,0
client12486,0
client12487,0
client12488,0
client12489,1
client1249,0
client12490,0
client12491,0
client12492,0
client12493,0
client12494,0
client12495,0
client12496,0
client12497,0
client12498,1
client12499,0
client125,0
client1250,0
client12500,1
client12501,0
client12502,0
client12503,1
client12504,0
client12505,0
client12506,0
client12507,0
client12508,0
client12509,0
client1251,0
client12510,0
client12511,0
client12512,0
client12513,0
client12514,0
client12515,0
client12516,0
client12517,0
client12518,1
client12519,0
client1252,0
client12520,0
client12521,1
client12522,1
client12523,0
client12524,1
client12525,0
client12526,1
client12527,0
client12528,0
client12529,0
client1253,0
client12530,0
client12531,0
client12532,0
client12533,1
client12534,0
client12535,0
client12536,0
client12537,0
client12538,0
client12539,0
client1254,0
client12540,1
client12541,0
client12542,0
client12543,1
client12544,0
client12545,0
client12546,0
client12547,0
client12548,0
client12549,0
client1255,0
client12550,0
client12551,0
client12552,1
client12553,0
client12554,0
client12555,0
client12556,0
client12557,0
client12558,0
client12559,0
client1256,0
client12560,0
client12561,0
client12562,0
client12563,0
client12564,0
client12565,0
client12566,0
client12567,0
client12568,0
client12569,0
client1257,0
client12570,0
client12571,0
client12572,0
client12573,0
client12574,0
client12575,1
client12576,0
client12577,0
client12578,0
client12579,0
client1258,1
client12580,0
client12581,1
client12582,0
client12583,0
client12584,0
client12585,1
client12586,0
client12587,0
client12588,0
client12589,0
client1259,0
client12590,0
client12591,0
client12592,0
client12593,0
client12594,0
client12595,1
client12596,0
client12597,0
client12598,0
client12599,0
client126,0
client1260,0
client12600,1
client12601,0
client12602,0
client12603,0
client12604,0
client12605,0
client12606,0
client12607,1
client12608,0
client12609,0
client1261,0
client12610,0
client12611,0
client12612,0
client12613,0
client12614,0
client12615,0
client12616,0
client12617,0
client12618,0
client12619,0
client1262,1
client12620,0
client12621,0
client12622,0
client12623,0
client12624,0
client12625,0
client12626,0
client12627,1
client12628,0
client12629,0
client1263,1
client12630,0
client12631,1
client12632,0
client12633,0
client12634,0
client12635,0
client12636,1
client12637,1
client12638,1
client12639,0
client1264,0
client12640,0
client12641,0
client12642,0
client12643,0
client12644,1
client12645,1
client12646,1
client12647,0
client12648,0
client12649,0
client1265,0
client12650,0
client12651,0
client12652,1
client12653,1
client12654,0
client12655,0
client12656,0
client12657,0
client12658,0
client12659,0
client1266,0
client12660,1
client12661,1
client12662,0
client12663,0
client12664,0
client12665,0
client12666,0
client12667,0
client12668,1
client12669,1
client1267,0
client12670,1
client12671,0
client12672,0
client12673,0
client12674,0
client12675,1
client12676,0
client12677,0
client12678,1
client12679,0
client1268,0
client12680,0
client12681,1
client12682,0
client12683,0
client12684,1
client12685,0
client12686,0
client12687,0
client12688,1
client12689,0
client1269,0
client12690,0
client12691,0
client12692,0
client12693,0
client12694,0
client12695,0
client12696,0
client12697,1
client12698,1
client12699,0
client127,1
client1270,1
client12700,1
client12701,0
client12702,0
client12703,1
client12704,0
client12705,0
client12706,0
client12707,0
client12708,0
client12709,0
client1271,0
client12710,0
client12711,1
client12712,0
client12713,0
client12714,0
client12715,0
client12716,1
client12717,0
client12718,0
